"","effect","group","level","term","estimate","std.error","conf.low","conf.high"
"38","ran_vals","distrito_nombre2","10502-San Lorenzo","(Intercept)",-66.5769747337811,53.1339907938798,-170.717683044668,37.5637335771061
"39","ran_vals","distrito_nombre2","10503-San Carlos","(Intercept)",-21.1173417675966,53.1339907938798,-125.258050078484,83.0233665432905
"40","ran_vals","distrito_nombre2","10601-Aserrí","(Intercept)",50.7823179019432,53.1339907938798,-53.358390408944,154.92302621283
"41","ran_vals","distrito_nombre2","10602-Tarbaca","(Intercept)",250.520007073776,53.1339907938798,146.379298762889,354.660715384664
"42","ran_vals","distrito_nombre2","10603-Vuelta de Jorco","(Intercept)",-52.8746556084544,53.1339907938798,-157.015363919342,51.2660527024328
"43","ran_vals","distrito_nombre2","10604-San Gabriel","(Intercept)",-59.5297884787321,53.1339907938798,-163.670496789619,44.6109198321551
"44","ran_vals","distrito_nombre2","10605-Legua","(Intercept)",-150.847926231319,53.1339907938798,-254.988634542206,-46.7072179204316
"45","ran_vals","distrito_nombre2","10606-Monterrey","(Intercept)",182.035391521454,53.1339907938798,77.8946832105667,286.176099832341
"46","ran_vals","distrito_nombre2","10607-Salitrillos","(Intercept)",-220.08534617868,53.1339907938798,-324.226054489567,-115.944637867793
"47","ran_vals","distrito_nombre2","10701-Colón","(Intercept)",90.6228038452127,53.1339907938798,-13.5179044656744,194.7635121561
"48","ran_vals","distrito_nombre2","10702-Guayabo","(Intercept)",91.1660049358193,53.1339907938798,-12.9747033750679,195.306713246706
"49","ran_vals","distrito_nombre2","10703-Tabarcia","(Intercept)",257.382487058725,53.1339907938798,153.241778747838,361.523195369612
"50","ran_vals","distrito_nombre2","10704-Piedras Negras","(Intercept)",-63.8312044399115,53.1339907938798,-167.971912750799,40.3095038709757
"51","ran_vals","distrito_nombre2","10705-Picagres","(Intercept)",16.2361059323743,53.1339907938798,-87.9046023785129,120.376814243261
"52","ran_vals","distrito_nombre2","10706-Jaris","(Intercept)",-178.34865418029,53.1339907938798,-282.489362491178,-74.2079458694032
"53","ran_vals","distrito_nombre2","10707-Quitirrisí","(Intercept)",-213.227543151918,62.274084854297,-335.282506636531,-91.1725796673045
"54","ran_vals","distrito_nombre2","10801-Guadalupe","(Intercept)",534.433915598485,53.1339907938798,430.293207287598,638.574623909372
"55","ran_vals","distrito_nombre2","10802-San Francisco","(Intercept)",119.943820441658,53.1339907938798,15.8031121307706,224.084528752545
"56","ran_vals","distrito_nombre2","10803-Calle Blancos","(Intercept)",-116.611781154129,53.1339907938798,-220.752489465016,-12.4710728432418
"57","ran_vals","distrito_nombre2","10804-Mata de Plátano","(Intercept)",-205.50147897718,53.1339907938798,-309.642187288067,-101.360770666293
"58","ran_vals","distrito_nombre2","10805-Ipís","(Intercept)",-76.5124565824205,53.1339907938798,-180.653164893308,27.6282517284667
"59","ran_vals","distrito_nombre2","10806-Rancho Redondo","(Intercept)",-45.8320967442749,53.1339907938798,-149.972805055162,58.3086115666123
"60","ran_vals","distrito_nombre2","10807-Purral","(Intercept)",-209.919922582129,53.1339907938798,-314.060630893016,-105.779214271242
"61","ran_vals","distrito_nombre2","10901-Santa Ana","(Intercept)",139.297767903512,53.1339907938798,35.1570595926247,243.438476214399
"62","ran_vals","distrito_nombre2","10902-Salitral","(Intercept)",-59.1153621258414,53.1339907938798,-163.256070436729,45.0253461850458
"63","ran_vals","distrito_nombre2","10903-Pozos","(Intercept)",-59.9629190833031,53.1339907938798,-164.10362739419,44.1777892275841
"64","ran_vals","distrito_nombre2","10904-Uruca","(Intercept)",41.648495032162,53.1339907938798,-62.4922132787252,145.789203343049
"65","ran_vals","distrito_nombre2","10905-Piedades","(Intercept)",8.80642175348006,53.1339907938798,-95.3342865574071,112.947130064367
"66","ran_vals","distrito_nombre2","10906-Brasil","(Intercept)",-70.6744034799915,53.1339907938798,-174.815111790879,33.4663048308957
"67","ran_vals","distrito_nombre2","11001-Alajuelita","(Intercept)",209.849628720895,53.1339907938798,105.708920410008,313.990337031782
"68","ran_vals","distrito_nombre2","11002-San Josecito","(Intercept)",31.3673023054648,53.1339907938798,-72.7734060054224,135.508010616352
"69","ran_vals","distrito_nombre2","11003-San Antonio","(Intercept)",-171.696473337895,53.1339907938798,-275.837181648782,-67.5557650270075
"70","ran_vals","distrito_nombre2","11004-Concepción","(Intercept)",-2.5860519930238,53.1339907938798,-106.726760303911,101.554656317863
"71","ran_vals","distrito_nombre2","11005-San Felipe","(Intercept)",-66.9344056954486,53.1339907938798,-171.075114006336,37.2063026154386
"72","ran_vals","distrito_nombre2","11101-San Isidro","(Intercept)",116.63675550604,53.1339907938798,12.4960471951527,220.777463816927
"73","ran_vals","distrito_nombre2","11102-San Rafael","(Intercept)",11.4860220640409,53.1339907938798,-92.6546862468462,115.626730374928
"74","ran_vals","distrito_nombre2","11103-Dulce Nombre de Jesús","(Intercept)",-5.80687879168519,53.1339907938798,-109.947587102572,98.333829519202
"75","ran_vals","distrito_nombre2","11104-Patalillo","(Intercept)",-52.4675662548644,53.1339907938798,-156.608274565752,51.6731420560228
"76","ran_vals","distrito_nombre2","11105-Cascajal","(Intercept)",-69.8483325235514,53.1339907938798,-173.989040834439,34.2923757873358
"77","ran_vals","distrito_nombre2","11201-San Ignacio","(Intercept)",110.582805833658,53.1339907938798,6.44209752277075,214.723514144545
"78","ran_vals","distrito_nombre2","11202-Guaitil","(Intercept)",76.0670592673952,53.1339907938798,-28.073649043492,180.207767578282
"79","ran_vals","distrito_nombre2","11203-Palmichal","(Intercept)",-116.781562705691,53.1339907938798,-220.922271016578,-12.6408543948035
"80","ran_vals","distrito_nombre2","11204-Cangrejal","(Intercept)",-4.10055423456983,53.1339907938798,-108.241262545457,100.040154076317
"81","ran_vals","distrito_nombre2","11205-Sabanillas","(Intercept)",-65.7677481608023,53.1339907938798,-169.908456471689,38.3729601500849
"82","ran_vals","distrito_nombre2","11301-San Juan","(Intercept)",150.408392913334,53.1339907938798,46.2676846024466,254.549101224221
"83","ran_vals","distrito_nombre2","11302-Cinco Esquinas","(Intercept)",172.817018134325,53.1339907938798,68.6763098234378,276.957726445212
"84","ran_vals","distrito_nombre2","11303-Anselmo Llorente","(Intercept)",-29.9687655179036,53.1339907938798,-134.109473828791,74.1719427929836
"85","ran_vals","distrito_nombre2","11304-León XIII","(Intercept)",-99.5713061525441,53.1339907938798,-203.712014463431,4.56940215834312
"86","ran_vals","distrito_nombre2","11305-Colima","(Intercept)",-193.685339377174,53.1339907938798,-297.826047688061,-89.5446310662868
"87","ran_vals","distrito_nombre2","11401-San Vicente","(Intercept)",185.265318083826,53.1339907938798,81.1246097729389,289.406026394713
"88","ran_vals","distrito_nombre2","11402-San Jerónimo","(Intercept)",-81.4860217205113,53.1339907938798,-185.626730031398,22.6546865903759
"89","ran_vals","distrito_nombre2","11403-La Trinidad","(Intercept)",-103.779296363311,53.1339907938798,-207.920004674198,0.361411947576642
"90","ran_vals","distrito_nombre2","11501-San Pedro","(Intercept)",152.552034628979,53.1339907938798,48.4113263180921,256.692742939866
"91","ran_vals","distrito_nombre2","11502-Sabanilla","(Intercept)",98.2714442001425,53.1339907938798,-5.86926411074467,202.41215251103
"92","ran_vals","distrito_nombre2","11503-Mercedes","(Intercept)",-137.808063519396,53.1339907938798,-241.948771830283,-33.667355208509
"93","ran_vals","distrito_nombre2","11504-San Rafael","(Intercept)",-113.015415309733,53.1339907938798,-217.15612362062,-8.87470699884591
"94","ran_vals","distrito_nombre2","11601-San Pablo","(Intercept)",165.531732138856,53.1339907938798,61.3910238279686,269.672440449743
"95","ran_vals","distrito_nombre2","11602-San Pedro","(Intercept)",-0.444473578208669,53.1339907938798,-104.585181889096,103.696234732679
"96","ran_vals","distrito_nombre2","11603-San Juan de Mata","(Intercept)",30.0927281674408,53.1339907938798,-74.0479801434464,134.233436478328
"97","ran_vals","distrito_nombre2","11604-San Luis","(Intercept)",-74.7367447282123,53.1339907938798,-178.877453039099,29.4039635826749
"98","ran_vals","distrito_nombre2","11605-Carara","(Intercept)",-120.443241999876,53.1339907938798,-224.583950310763,-16.3025336889888
"99","ran_vals","distrito_nombre2","11701-Santa María","(Intercept)",219.886158745419,53.1339907938798,115.745450434532,324.026867056306
"100","ran_vals","distrito_nombre2","11702-Jardín","(Intercept)",-136.803871619633,53.1339907938798,-240.94457993052,-32.6631633087456
"101","ran_vals","distrito_nombre2","11703-Copey","(Intercept)",-83.0822871257921,53.1339907938798,-187.222995436679,21.058421185095
"102","ran_vals","distrito_nombre2","11801-Curridabat","(Intercept)",119.657863697201,53.1339907938798,15.5171553863136,223.798572008088
"103","ran_vals","distrito_nombre2","11802-Granadilla","(Intercept)",-61.6412851351528,53.1339907938798,-165.78199344604,42.4994231757344
"104","ran_vals","distrito_nombre2","11803-Sánchez","(Intercept)",-14.336816478837,53.1339907938798,-118.477524789724,89.8038918320501
"105","ran_vals","distrito_nombre2","11804-Tirrases","(Intercept)",-43.6797620832291,53.1339907938798,-147.820470394116,60.460946227658
"106","ran_vals","distrito_nombre2","11901-San Isidro de El General","(Intercept)",66.6368862773249,53.1339907938798,-37.5038220335623,170.777594588212
"107","ran_vals","distrito_nombre2","11902-El General","(Intercept)",1.60763350996817,53.1339907938798,-102.533074800919,105.748341820855
"108","ran_vals","distrito_nombre2","11903-Daniel Flores","(Intercept)",-0.653975799058055,53.1339907938798,-104.794684109945,103.486732511829
"109","ran_vals","distrito_nombre2","11904-Rivas","(Intercept)",-49.5343266109159,53.1339907938798,-153.675034921803,54.6063816999713
"110","ran_vals","distrito_nombre2","11905-San Pedro","(Intercept)",-53.4979885140994,53.1339907938798,-157.638696824987,50.6427197967877
"111","ran_vals","distrito_nombre2","11906-Platanares","(Intercept)",23.3719912664362,53.1339907938798,-80.7687170444509,127.512699577323
"112","ran_vals","distrito_nombre2","11907-Pejibaye","(Intercept)",275.647760157485,53.1339907938798,171.507051846597,379.788468468372
"113","ran_vals","distrito_nombre2","11908-Cajón","(Intercept)",-5.49247705954572,53.1339907938798,-109.633185370433,98.6482312513415
"114","ran_vals","distrito_nombre2","11909-Barú","(Intercept)",-44.4464655422804,53.1339907938798,-148.587173853168,59.6942427686068
"115","ran_vals","distrito_nombre2","11910-Río Nuevo","(Intercept)",-34.6965669265566,53.1339907938798,-138.837275237444,69.4441413843305
"116","ran_vals","distrito_nombre2","11911-Páramo","(Intercept)",8.45081446751,53.1339907938798,-95.6898938433772,112.591522778397
"117","ran_vals","distrito_nombre2","11912-La Amistad","(Intercept)",-187.393285226292,62.274084854297,-309.448248710906,-65.338321741679
"118","ran_vals","distrito_nombre2","12001-San Pablo","(Intercept)",43.4652074591633,53.1339907938798,-60.6755008517239,147.60591577005
"119","ran_vals","distrito_nombre2","12002-San Andrés","(Intercept)",-114.72242322869,53.1339907938798,-218.863131539577,-10.5817149178031
"120","ran_vals","distrito_nombre2","12003-Llano Bonito","(Intercept)",58.2382617578611,53.1339907938798,-45.9024465530261,162.378970068748
"121","ran_vals","distrito_nombre2","12004-San Isidro","(Intercept)",-36.0040083372063,53.1339907938798,-140.144716648093,68.1366999736809
"122","ran_vals","distrito_nombre2","12005-Santa Cruz","(Intercept)",-17.9385906119214,53.1339907938798,-122.079298922809,86.2021176989658
"123","ran_vals","distrito_nombre2","12006-San Antonio","(Intercept)",66.9615529608036,53.1339907938798,-37.1791553500836,171.102261271691
"124","ran_vals","distrito_nombre2","20101-Alajuela","(Intercept)",397.179663570891,53.1339907938798,293.038955260004,501.320371881779
"125","ran_vals","distrito_nombre2","20102-San José","(Intercept)",-32.1929546150213,53.1339907938798,-136.333662925908,71.9477536958659
"126","ran_vals","distrito_nombre2","20103-Carrizal","(Intercept)",-20.7790319857921,53.1339907938798,-124.919740296679,83.3616763250951
"127","ran_vals","distrito_nombre2","20104-San Antonio","(Intercept)",-2.14962107381525,53.1339907938798,-106.290329384702,101.991087237072
"128","ran_vals","distrito_nombre2","20105-Guácima","(Intercept)",-46.3783332058238,53.1339907938798,-150.519041516711,57.7623751050634
"129","ran_vals","distrito_nombre2","20106-San Isidro","(Intercept)",-77.053123502484,53.1339907938798,-181.193831813371,27.0875848084032
"130","ran_vals","distrito_nombre2","20107-Sabanilla","(Intercept)",-98.6723509324297,53.1339907938798,-202.813059243317,5.4683573784575
"131","ran_vals","distrito_nombre2","20108-San Rafael","(Intercept)",-85.2262319116276,53.1339907938798,-189.366940222515,18.9144763992596
"132","ran_vals","distrito_nombre2","20109-Río Segundo","(Intercept)",79.6729041373313,53.1339907938798,-24.4678041735559,183.813612448218
"133","ran_vals","distrito_nombre2","20110-Desamparados","(Intercept)",-24.1846661598377,53.1339907938798,-128.325374470725,79.9560421510494
"134","ran_vals","distrito_nombre2","20111-Turrúcares","(Intercept)",52.4574332450607,53.1339907938798,-51.6832750658265,156.598141555948
"135","ran_vals","distrito_nombre2","20112-Tambor","(Intercept)",30.2055833731646,53.1339907938798,-73.9351249377226,134.346291684052
"136","ran_vals","distrito_nombre2","20113-Garita","(Intercept)",-14.4771725748198,53.1339907938798,-118.617880885707,89.6635357360674
"137","ran_vals","distrito_nombre2","20114-Sarapiquí","(Intercept)",-158.402098364867,53.1339907938798,-262.542806675754,-54.2613900539799
"138","ran_vals","distrito_nombre2","20201-San Ramón","(Intercept)",542.255711023322,53.1339907938798,438.115002712435,646.396419334209
"139","ran_vals","distrito_nombre2","20202-Santiago","(Intercept)",-51.9270810072107,53.1339907938798,-156.067789318098,52.2136273036765
"140","ran_vals","distrito_nombre2","20203-San Juan","(Intercept)",84.5016733471749,53.1339907938798,-19.6390349637123,188.642381658062
"141","ran_vals","distrito_nombre2","20204-Piedades Norte","(Intercept)",-103.598601918552,53.1339907938798,-207.739310229439,0.542106392335327
"142","ran_vals","distrito_nombre2","20205-Piedades Sur","(Intercept)",-8.98564364182331,53.1339907938798,-113.12635195271,95.1550646690639
"143","ran_vals","distrito_nombre2","20206-San Rafael","(Intercept)",-125.964964937458,53.1339907938798,-230.105673248346,-21.8242566265713
"144","ran_vals","distrito_nombre2","20207-San Isidro","(Intercept)",-149.944960548063,53.1339907938798,-254.08566885895,-45.8042522371753
"145","ran_vals","distrito_nombre2","20208-Ángeles","(Intercept)",377.997976848196,53.1339907938798,273.857268537308,482.138685159083
"146","ran_vals","distrito_nombre2","20209-Alfaro","(Intercept)",-149.246088030235,53.1339907938798,-253.386796341122,-45.1053797193478
"147","ran_vals","distrito_nombre2","20210-Volio","(Intercept)",-24.1123041317797,53.1339907938798,-128.253012442667,80.0284041791075
"148","ran_vals","distrito_nombre2","20211-Concepción","(Intercept)",20.8344561172278,53.1339907938798,-83.3062521936593,124.975164428115
"149","ran_vals","distrito_nombre2","20212-Zapotal","(Intercept)",-238.220856356556,53.1339907938798,-342.361564667443,-134.080148045669
"150","ran_vals","distrito_nombre2","20213-Peñas Blancas","(Intercept)",-183.933884496129,53.1339907938798,-288.074592807016,-79.7931761852418
"151","ran_vals","distrito_nombre2","20214-San Lorenzo","(Intercept)",10.3445677319376,66.2038309729527,-119.412556613627,140.101692077502
"152","ran_vals","distrito_nombre2","20301-Grecia","(Intercept)",241.872148575056,53.1339907938798,137.731440264169,346.012856885944
"153","ran_vals","distrito_nombre2","20302-San Isidro","(Intercept)",-8.26344795774246,53.1339907938798,-112.40415626863,95.8772603531447
"154","ran_vals","distrito_nombre2","20303-San José","(Intercept)",-68.0911973716631,53.1339907938798,-172.23190568255,36.0495109392241
"155","ran_vals","distrito_nombre2","20304-San Roque","(Intercept)",41.8471419075559,53.1339907938798,-62.2935664033313,145.987850218443
"156","ran_vals","distrito_nombre2","20305-Tacares","(Intercept)",-37.346559362253,53.1339907938798,-141.48726767314,66.7941489486341
"157","ran_vals","distrito_nombre2","20307-Puente de Piedra","(Intercept)",-81.8745638369833,53.1339907938798,-186.015272147871,22.2661444739038
"158","ran_vals","distrito_nombre2","20308-Bolívar","(Intercept)",-88.1435219539429,53.1339907938798,-192.28423026483,15.9971863569443
"159","ran_vals","distrito_nombre2","20401-San Mateo","(Intercept)",71.5072040829086,53.1339907938798,-32.6335042279786,175.647912393796
"160","ran_vals","distrito_nombre2","20402-Desmonte","(Intercept)",-213.989669946969,53.1339907938798,-318.130378257856,-109.848961636082
"161","ran_vals","distrito_nombre2","20403-Jesús María","(Intercept)",249.079208868169,53.1339907938798,144.938500557282,353.219917179056
"162","ran_vals","distrito_nombre2","20404-Labrador","(Intercept)",-106.596743004103,53.1339907938798,-210.73745131499,-2.45603469321537
"163","ran_vals","distrito_nombre2","20501-Atenas","(Intercept)",348.428146702781,53.1339907938798,244.287438391894,452.568855013668
"164","ran_vals","distrito_nombre2","20502-Jesús","(Intercept)",-20.8053750067542,53.1339907938798,-124.946083317641,83.335333304133
"165","ran_vals","distrito_nombre2","20503-Mercedes","(Intercept)",-59.0800564773276,53.1339907938798,-163.220764788215,45.0606518335596
"166","ran_vals","distrito_nombre2","20504-San Isidro","(Intercept)",-136.743792987848,53.1339907938798,-240.884501298735,-32.6030846769607
